filename,z3-time,z3-res,message
benchmark_sample_50/aplas_sat/quad-017-2-4-sat.smt2,12.25,sat,
benchmark_sample_50/aplas_sat/quad-059-3-7-sat.smt2,12.28,sat,
benchmark_sample_50/full_str_int_unsat_50/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/282.smt2,12.77,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/280.smt2,12.94,unknown,
benchmark_sample_50/biopython_2/biopython_laterBio.NMR.xpktoolsXpkEntry.__init__formula413_sat.smt2,9.31,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_964.smt2,9.65,unknown,
benchmark_sample_50/slog_sat/5360.smt2,12.00,unknown,
benchmark_sample_50/aplas_sat/quad-275-5-3-sat.smt2,13.82,sat,
benchmark_sample_50/aplas_sat/quad-205-4-3-sat.smt2,14.54,sat,
benchmark_sample_50/stringfuzz_sat/concats-balanced-00007-4.smt25,15.66,sat,
benchmark_sample_50/stringfuzz_sat/concats-balanced-00007-8.smt25,16.96,sat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSNACCESS.__init__formula877_unsat.smt2,14.27,unknown,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00001-0.smt25,17.10,unknown,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/1788.smt2,18.08,unknown,
benchmark_sample_50/Leetcode_sat/18fe6cb61c916597449555b7f75148f53c45bd9de48cc960ed2a49c6.smt2,18.66,sat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3seq/leetcode_int-numDecodings/4.smt2,19.13,unknown,
benchmark_sample_50/aplas_sat/quad-207-4-4-sat.smt2,18.74,sat,
benchmark_sample_50/aplas_sat/quad-225-5-4-sat.smt2,18.96,sat,
benchmark_sample_50/aplas_sat/quad-057-3-7-sat.smt2,19.25,sat,
benchmark_sample_50/Leetcode_sat/0c7f94554f032ccb181b746d6c46600308be2a89774c4513e1e03758.smt2,20.85,sat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.utilstypecast_timestampformula96_unsat.smt2,19.11,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.existsformula351_sat.smt2,18.61,unknown,
benchmark_sample_50/aplas_sat/quad-257-4-4-sat.smt2,23.09,sat,
benchmark_sample_50/aplas_unsat/quad-length-014-2-2-unsat.smt2,25.28,unknown,
benchmark_sample_50/aplas_sat/quad-131-4-2-sat.smt2,25.16,sat,
benchmark_sample_50/aplas_sat/quad-233-6-1-sat.smt2,25.86,sat,
benchmark_sample_50/biopython_1/biopython_laterBio.SwissProt.__init___read_ftformula620_unsat.smt2,23.76,unsat,
benchmark_sample_50/aplas_sat/quad-137-4-2-sat.smt2,26.51,sat,
benchmark_sample_50/aplas_sat/quad-111-4-3-sat.smt2,27.09,sat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.utilstypecast_timestampformula92_sat.smt2,25.72,unknown,
benchmark_sample_50/aplas_sat/quad-185-4-4-sat.smt2,27.37,sat,
benchmark_sample_50/Leetcode_sat/8ff0e8cb523055045229c20f185966d6b9918ef265b540e1f524a244.smt2,28.62,sat,
benchmark_sample_50/Leetcode_sat/b2af256ad13ef97b5f21b8f623a119ff823a6823b4b6c7e9077d7a91.smt2,30.49,sat,
benchmark_sample_50/aplas_sat/quad-125-4-1-sat.smt2,30.27,sat,
benchmark_sample_50/aplas_unsat/quad-length-012-2-unsat.smt2,31.69,unknown,
benchmark_sample_50/Kaluza_sat/1809.corecstrs.readable.smt2,30.10,sat,
benchmark_sample_50/Kaluza_sat/16520.corecstrs.readable.smt2,30.49,unknown,
benchmark_sample_50/Leetcode_sat/2095c660b3e4c39e7a50b4f18e3aa8fb7720e284927b12045ccdb3db.smt2,32.61,sat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/5535.smt2,32.86,unknown,
benchmark_sample_50/Kaluza_sat/1825.corecstrs.readable.smt2,31.96,sat,
benchmark_sample_50/aplas_sat/quad-065-4-1-sat.smt2,34.27,sat,
benchmark_sample_50/aplas_sat/quad-067-4-1-sat.smt2,34.88,sat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/7492.smt2,36.93,unknown,
benchmark_sample_50/aplas_sat/quad-091-4-0-sat.smt2,36.99,sat,
benchmark_sample_50/full_str_int_unsat_50/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/510.smt2,37.53,unsat,
benchmark_sample_50/aplas_sat/quad-123-4-1-sat.smt2,38.97,sat,
benchmark_sample_50/aplas_sat/quad-157-4-4-sat.smt2,39.89,sat,
benchmark_sample_50/aplas_sat/quad-151-4-3-sat.smt2,39.94,sat,
benchmark_sample_50/aplas_sat/quad-045-3-6-sat.smt2,43.78,sat,
benchmark_sample_50/aplas_sat/quad-153-4-4-sat.smt2,44.11,sat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/3181.smt2,44.79,unknown,
benchmark_sample_50/Leetcode_sat/3c1ed4e4145384571fb751ebdfdb32a9a458f543b313508bf9928c63.smt2,47.57,sat,
benchmark_sample_50/aplas_unsat/quad-length-022-3-unsat.smt2,47.92,unknown,
benchmark_sample_50/aplas_sat/quad-169-4-2-sat.smt2,47.85,sat,
benchmark_sample_50/aplas_sat/quad-177-4-3-sat.smt2,47.81,sat,
benchmark_sample_50/aplas_sat/quad-175-4-3-sat.smt2,48.19,sat,
benchmark_sample_50/aplas_sat/quad-093-4-1-sat.smt2,52.89,sat,
benchmark_sample_50/aplas_sat/quad-141-4-3-sat.smt2,57.90,sat,
benchmark_handmade/eq_or_eq_sat.smt2,60.00,timeout,
benchmark_handmade/eq_or_reg_sat.smt2,60.00,timeout,
benchmark_handmade/eq_or_len_sat.smt2,60.00,timeout,
benchmark_sample_50/stringfuzz_sat/concats-big-00681-1.smt25,60.02,timeout,
benchmark_sample_50/stringfuzz_sat/concats-big-01001-1.smt25,60.03,timeout,
benchmark_sample_50/stringfuzz_sat/concats-big-00481-0.smt25,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-266-5-2-unsat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-294-6-2-unsat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-008-2-unsat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-length-124-4-1-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-152-4-3-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-204-4-2-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-134-4-2-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-190-4-4-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-216-5-1-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-072-4-1-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-131-4-2-sat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-246-4-3-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-155-4-4-sat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-105-4-2-sat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-136-4-2-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-226-5-4-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-122-4-0-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-012-2-unsat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-length-133-4-2-sat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-194-4-2-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-072-4-1-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-158-4-4-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-208-4-4-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-244-4-3-unsat.smt2,60.03,timeout,
benchmark_sample_50/aplas_unsat/quad-length-178-4-3-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-210-4-5-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-242-4-2-unsat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-length-120-4-4-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-268-5-2-unsat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-156-4-4-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-146-4-3-unsat.smt2,60.03,timeout,
benchmark_sample_50/aplas_unsat/quad-150-4-3-unsat.smt2,60.03,timeout,
benchmark_sample_50/aplas_unsat/quad-124-4-1-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-116-4-3-unsat.smt2,60.03,timeout,
benchmark_sample_50/aplas_unsat/quad-038-3-2-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-101-4-2-sat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-length-134-4-2-unsat.smt2,60.03,timeout,
benchmark_sample_50/aplas_unsat/quad-262-5-1-unsat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-040-3-3-unsat.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-286-5-4-unsat.smt2,60.03,timeout,
benchmark_sample_50/aplas_unsat/quad-length-224-5-4-unsat.smt2,60.03,timeout,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/1478.smt2,60.01,timeout,
benchmark_sample_50/aplas_unsat/quad-length-294-6-2-unsat.smt2,60.02,timeout,
benchmark_sample_50/aplas_unsat/quad-length-288-6-1-unsat.smt2,60.02,timeout,
benchmark_sample_50/Leetcode_sat/8cb6b6d6d3186a84060d66e635529cf530fcc250d294845f5515879b.smt2,60.01,timeout,
benchmark_sample_50/Leetcode_sat/6365cbe3181dd261a1c8109032064d1e6c45e58e16cac747cd690dd2.smt2,60.01,timeout,
benchmark_sample_50/Leetcode_sat/081b5b623ca012f3e141c3d3973012131948994c3e5b0b4cd54561b5.smt2,60.00,timeout,
benchmark_sample_50/Leetcode_sat/27537e88b4bef5fd0bc4fc575f05f1c344edb2f164642a461fb47e38.smt2,60.00,timeout,
benchmark_sample_50/Leetcode_sat/695057103267909fdf4cfc52c01233a44761bd4e5fa63a616f6df821.smt2,60.00,timeout,
benchmark_sample_50/Leetcode_sat/87b58c21daa45032548bf7b39371da29e82538e178290ae120635004.smt2,60.01,timeout,
benchmark_sample_50/full_str_int_unsat_50/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/4131.smt2,60.00,timeout,
benchmark_sample_50/full_str_int_unsat_50/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/843.smt2,60.00,timeout,
benchmark_sample_50/aplas_sat/quad-115-4-3-sat.smt2,60.01,timeout,
benchmark_sample_50/aplas_sat/quad-113-4-3-sat.smt2,60.01,timeout,
benchmark_sample_50/aplas_sat/quad-077-4-2-sat.smt2,60.00,timeout,
benchmark_sample_50/aplas_sat/quad-159-4-4-sat.smt2,60.00,timeout,
benchmark_sample_50/aplas_sat/quad-099-4-2-sat.smt2,60.00,timeout,
benchmark_sample_50/aplas_sat/quad-179-4-3-sat.smt2,60.00,timeout,
benchmark_sample_50/aplas_sat/quad-length-111-4-3-sat.smt2,60.00,timeout,
benchmark_sample_50/aplas_sat/quad-083-4-3-sat.smt2,60.01,timeout,
benchmark_sample_50/PyEx_unsat/97edcd6333474bfc0f796cdee064dfa620ccc89473ef09b83da33956.smt2,60.01,timeout,
benchmark_sample_50/PyEx_unsat/7e1173e3775727e5845a7cea45bb95f9b18d228b544ca12bccfaae79.smt2,60.01,timeout,
benchmark_sample_50/PyEx_unsat/31c5caa95f5cf1fbbf32f7c469348869605bf519fefa40f3e1a56d68.smt2,60.01,timeout,
benchmark_sample_50/Kaluza_unsat/3891.corecstrs.readable.smt2,60.02,timeout,
benchmark_sample_50/Kaluza_unsat/11464.corecstrs.readable.smt2,60.02,timeout,
benchmark_sample_50/Kaluza_unsat/4478.corecstrs.readable.smt2,60.02,timeout,
benchmark_sample_50/Kaluza_unsat/11423.corecstrs.readable.smt2,60.02,timeout,
benchmark_sample_50/Kaluza_unsat/2416.corecstrs.readable.smt2,60.02,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00017-0.smt25,60.00,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00010-0.smt25,60.00,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00019-0.smt25,60.00,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00023-0.smt25,60.01,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00018-1.smt25,60.00,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00015-0.smt25,60.00,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00017-1.smt25,60.00,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00028-0.smt25,60.01,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00009-0.smt25,60.00,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00025-0.smt25,60.01,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-small-00012-1.smt25,60.00,timeout,
benchmark_sample_50/stringfuzz_unsat/overlaps-big-00106-0.smt25,60.03,timeout,
benchmark_sample_50/Leetcode_unsat/7e54328ea367f4e234a1a8321fb90cd8939aa7969fd70b7872d38414.smt2,60.01,timeout,
benchmark_sample_50/Kaluza_sat/17170.corecstrs.readable.smt2,60.01,timeout,
benchmark_sample_50/Kaluza_sat/12234.corecstrs.readable.smt2,60.01,timeout,
benchmark_sample_50/Kaluza_sat/22323.corecstrs.readable.smt2,60.02,timeout,
benchmark_sample_50/Kaluza_sat/55.corecstrs.readable.smt2,60.01,timeout,
benchmark_sample_50/Kaluza_sat/17737.corecstrs.readable.smt2,60.01,timeout,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_529.smt2,60.00,timeout,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_815.smt2,60.01,timeout,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_611.smt2,60.02,timeout,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_101.smt2,60.01,timeout,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_294.smt2,60.01,timeout,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_621.smt2,60.01,timeout,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_356.smt2,60.01,timeout,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_93.smt2,60.01,timeout,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_619.smt2,60.01,timeout,
